label,n,d,T,j,true,est,bias,q0,q1,bstd,covered,time
conditional_independence,50,3,100,1,-0.23356226258226978,0.05904357142127614,0.2926058340035459,0.03148250822145205,0.09075894528085435,0.015691077415326216,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.07028388765337995,0.30384615023564976,0.04208074719376257,0.1142513170764227,0.0193479863997311,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.11501599637846072,0.34857825896073047,0.07219061008878133,0.15209134188355466,0.02092749330463172,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.0903325684496411,0.32389483103191086,0.062282165282145724,0.11866854998567247,0.014077401438759579,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.07200640756380561,0.30556867014607536,0.03655519307374361,0.10733346670099168,0.01927514754803617,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.10916382448593209,0.34272608706820185,0.08064503749835639,0.1462609248899695,0.016915217231111095,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08876070028902483,0.3223229628712946,0.04834568120222552,0.1326892411372541,0.021698389247993114,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.1454493326217891,0.3790115952040589,0.1019821032589827,0.19413575313209158,0.025023379658993917,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.1025854455264261,0.3361477081086959,0.07549738342058529,0.13408557209390537,0.015198157636132713,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.04491395292740444,0.2784762155096742,0.014561723350334451,0.07995870641064358,0.016763319885854194,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.07914561561136191,0.31270787819363166,0.02853301912238674,0.1256063254933299,0.02470926424995196,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.10693403978807572,0.3404963023703455,0.06980512859943264,0.14083583360875454,0.01910572134770497,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.07894386388092292,0.3125061264631927,0.038926863250550114,0.11292401564487345,0.01961472162862859,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08196196802305972,0.3155242306053295,0.05104916158491591,0.11952319674229611,0.01777476809900408,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.0789401040476399,0.3125023666299097,0.04044278535601885,0.11719037464263463,0.01988634639027171,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.07807612612489162,0.31163838870716143,0.04111799785273375,0.1167152446645629,0.020595119465710025,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08910358871455337,0.3226658512968231,0.06241787465593031,0.13242073908797655,0.01805108475488319,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.07666425370711222,0.310226516289382,0.04532839539955843,0.10684266657902508,0.015696400971832437,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09203369397718736,0.32559595655945717,0.061832367524532555,0.1244043318400452,0.016908237668551252,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.06812182971481198,0.30168409229708176,0.03764170946167759,0.09342257766353726,0.016054870372822144,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09391864183942195,0.32748090442169175,0.05748383819030916,0.13481131883066472,0.02035893233724136,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.11025585026786197,0.34381811285013175,0.07135811129588839,0.1515951108182015,0.022110274171000418,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.12395330860836745,0.35751557119063726,0.07960471684055148,0.17937655636500952,0.028488788362953845,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08225315789312262,0.3158154204753924,0.04653065453570502,0.13001358476020675,0.0220486806526384,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08309013356987538,0.31665239615214513,0.049958394932914145,0.13404724950583086,0.02303813724532983,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.06412885165661403,0.29769111423888384,0.03756270428116044,0.09178412207611161,0.013853032495187267,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.10066390717093238,0.3342261697532022,0.06782863318426693,0.14422927459960203,0.021038422304849636,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08271673610866559,0.31627899869093534,0.05230955573878675,0.11356733767272417,0.016944409760989595,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08559133444728526,0.31915359702955504,0.05734424874600116,0.11745498887738703,0.01619528564176176,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.13849415553063943,0.37205641811290924,0.08717517789483069,0.192815128202385,0.02384235128039818,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.07548869427778798,0.3090509568600578,0.03322216871259376,0.12310679219849521,0.023710739125990678,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08443608728240226,0.317998349864672,0.04604699158561024,0.12146500909461515,0.021722905035195254,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.07601367047403396,0.3095759330563037,0.049033864373855054,0.10959169894624056,0.015985426222986127,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09084868392098708,0.32441094650325686,0.050065728308016505,0.14029997262613553,0.023125468030679962,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.1247404015123349,0.35830266409460465,0.08224407634124511,0.17712036882781368,0.02539156619428987,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09364721193151962,0.3272094745137894,0.06298489965795842,0.12561793352726763,0.016884462087620428,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.07846083030894108,0.3120230928912109,0.041056510521694116,0.11678418693825922,0.02079962890277222,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08087562932733006,0.3144378919095998,0.04659154250603342,0.12488276838315807,0.01892886169430726,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.102966814328739,0.33652907691100875,0.06774865119831959,0.1366997108793505,0.020625437007832915,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.1117575177569542,0.34531978033922395,0.07593097868682816,0.15595218847499812,0.02152041426847257,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.1333144075650572,0.36687667014732694,0.08764648144437893,0.20231624435497766,0.028657575314837935,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.10925896666932783,0.34282122925159764,0.0758635761102618,0.15104367942997102,0.021166137328388193,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.10559967489331235,0.3391619374755821,0.07717010824061896,0.13112734011795293,0.015208353085531721,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09004555575189224,0.323607818334162,0.05431223077587211,0.12096236461223267,0.019411035651296312,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08351974793823158,0.31708201052050133,0.04867849536799224,0.12669908238856795,0.020731084274967924,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.11233044134605574,0.3458927039283255,0.07838327397068443,0.14799087620066345,0.020039781244200992,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.07551893897036543,0.3090812015526352,0.04665496455975966,0.11086471572028228,0.0168681215053388,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.10660512661301336,0.3401673891952831,0.07121345425992108,0.15079631675059185,0.018646497292066903,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08279769113276622,0.316359953715036,0.04191707072990428,0.12743862187500044,0.02101048058757992,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.10453236431714688,0.33809462689941666,0.06800049620803787,0.15003463848755658,0.021392928574720336,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.1261277091708548,0.35968997175312456,0.09025761239577963,0.1654687073418292,0.019179356554654393,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.11009176974458751,0.3436540323268573,0.0694518626288213,0.15193997171584864,0.021233904915115866,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.11809887816791664,0.3516611407501864,0.0818658304497419,0.17837579609625973,0.024339572820462868,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09669731598836898,0.33025957857063876,0.06676373160483365,0.13961074715606955,0.018997235800894238,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09048755844740455,0.32404982102967433,0.05374030448448667,0.12231619844525658,0.018447351643608865,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09564132242876683,0.32920358501103664,0.06907610478267537,0.13453824621812624,0.01691179535791115,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09405605018817748,0.3276183127704473,0.05388915092106806,0.1499507114199256,0.022950856333159356,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.07158893053328591,0.3051511931155557,0.04291144334707694,0.10544700812951686,0.016360353310109845,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.11010212007509251,0.3436643826573623,0.07210761071256894,0.1439234765093809,0.01858630813191088,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.10126073898356286,0.33482300156583267,0.07248093005736547,0.13454148205373892,0.017844549421500818,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08244678095953403,0.3160090435418038,0.054740909687780705,0.1252496509096581,0.01826022404818514,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09126566907596312,0.32482793165823287,0.05304419068670625,0.1220282557449241,0.01733933373664477,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08806197307654096,0.3216242356588107,0.04394496158710588,0.12024960886520729,0.021995888038668133,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08514194444896445,0.31870420703123425,0.055002123850845366,0.11840451303909288,0.016358545818625204,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09806062460713869,0.33162288718940847,0.06655126240324513,0.15225370228435564,0.02156799992868304,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.06498410939488097,0.2985463719771507,0.03920137056817424,0.10340072109564213,0.01693761283631214,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.10683470392504879,0.34039696650731854,0.06904393802878646,0.15084024596933251,0.023220423580857165,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.12455763161563577,0.3581198941979056,0.08751130612034612,0.16469188489261805,0.020996214275061525,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.0920819795840801,0.3256442421663499,0.05591396246493194,0.1223213426742116,0.018794814700936645,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09470090108668516,0.3282631636689549,0.05761569790143466,0.13692480915993654,0.020996435667612588,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.06650645952977735,0.30006872211204716,0.02950026241495982,0.11127781421800313,0.02093735567801568,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.0800817479363205,0.31364401051859025,0.04636287660672973,0.12189635215424985,0.020270485254118006,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09752808420990494,0.33109034679217475,0.056342534408885626,0.14149373422974754,0.022846025664708954,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09699874990749846,0.3305610124897682,0.05700769163982416,0.14685540963351598,0.0225211387115955,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.11311609282463836,0.34667835540690817,0.06995259426199713,0.15924883305177426,0.02359949706853618,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09384569277762306,0.32740795535989287,0.06176254803284571,0.1266773118728724,0.018260214123538863,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09884481327190628,0.33240707585417606,0.0653772311745671,0.1365637440713168,0.018109045610955905,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08527383668714414,0.3188360992694139,0.038682644312497974,0.12856907545308804,0.02203857842701412,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.108042943077095,0.3416052056593648,0.06550186820292904,0.14670383849374732,0.022373474866076114,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.06489768418244096,0.29845994676471077,0.03467928022866968,0.1052005757253498,0.020547167627359756,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.09314131494430072,0.32670357752657053,0.06381282701285063,0.12956696571929324,0.017918300229888353,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.0895948391394498,0.3231571017217196,0.05396006942060831,0.12700256815156205,0.020837123386719253,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.10740784824725053,0.34097011082952033,0.08160246911616664,0.15109375130841068,0.0190166484446439,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08188292518233842,0.31544518776460817,0.05339411354975702,0.11547873725859559,0.016224998351537685,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.11412271466628882,0.3476849772485586,0.05949959116306612,0.1623426458031657,0.02593202600655269,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.07549908564749297,0.3090613482297627,0.03834398495237034,0.1060535320901424,0.01744781863495685,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08020874987315266,0.31377101245542244,0.048308657164418914,0.11549262128352945,0.01750856319148409,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.08392772547245156,0.31748998805472134,0.05245415416902438,0.11812941770253196,0.017712546570828602,False,11988.486140012741
conditional_independence,50,3,100,1,-0.23356226258226978,0.0929780783437757,0.32654034092604545,0.04995344241634087,0.14731919597894103,0.024928691663573192,False,11988.486140012741
