label,n,d,T,j,est,true,bias,q0,q1,bstd,covered,singleW,time
conditional_independence,100,3,10,2,0.02498812265641151,0.0017945671993709622,0.02319355545704055,-0.08238194014639791,0.15864824981668998,0.0608182286969666,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.05576907865809531,0.0017945671993709622,0.053974511458724346,-0.024497467108079252,0.11810763518275065,0.040681346712047865,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.01725824052973083,0.0017945671993709622,0.015463673330359867,-0.1499650028453025,0.17962848489348662,0.08605869892747561,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.0758022797449596,0.0017945671993709622,-0.07759684694433056,-0.18824508879097826,0.04270738440944988,0.06508816276698647,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.06886156712485791,0.0017945671993709622,-0.07065613432422888,-0.20722242931249274,0.026817665151867013,0.06468018371055487,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.007744694646250247,0.0017945671993709622,0.005950127446879285,-0.134039445497656,0.16253923700668402,0.07578568621875459,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.02105753387403522,0.0017945671993709622,-0.02285210107340618,-0.16615995691589153,0.11774822839154031,0.0748227460211851,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.09167089265698232,0.0017945671993709622,0.08987632545761136,-0.03176789847589937,0.23333441431669474,0.06907862049601962,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.06245395929463919,0.0017945671993709622,0.06065939209526823,-0.07426957569575361,0.17108312763779607,0.06378986563027335,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.04035933433509198,0.0017945671993709622,-0.04215390153446294,-0.15136817819197393,0.06314929592911661,0.05644397398965609,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.04225462644300748,0.0017945671993709622,0.04046005924363652,-0.090082472500789,0.17759624748954947,0.07055961630745335,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.12213843548348154,0.0017945671993709622,0.12034386828411058,0.028151461435222014,0.21599193441116,0.0549711729560977,False,False,50217.917518377304
conditional_independence,100,3,10,2,-0.06265540200576729,0.0017945671993709622,-0.06444996920513825,-0.1718859660803303,0.026278275642181062,0.05604725525467278,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.03928491901465755,0.0017945671993709622,0.037490351815286586,-0.15066930922798283,0.1692575936306788,0.0857892439273305,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.10762185488507522,0.0017945671993709622,-0.10941642208444619,-0.22014408909480918,0.08350301196931527,0.0742600129305778,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.1186480267355768,0.0017945671993709622,0.11685345953620584,-0.05621106651595636,0.25484585528423515,0.0812074389532625,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.021681717528229224,0.0017945671993709622,0.019887150328858263,-0.11938179787075753,0.14009552598804445,0.06565159832494857,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.015210462574569011,0.0017945671993709622,0.013415895375198049,-0.0898404090849238,0.12495742145639128,0.05655432674352566,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.03630445318839706,0.0017945671993709622,0.0345098859890261,-0.09819872423885594,0.16076315128232646,0.06608880783586933,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.0169887137741823,0.0017945671993709622,0.015194146574811338,-0.10503347444810014,0.14460120966240556,0.061738162009513764,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.14487356641079194,0.0017945671993709622,0.14307899921142098,0.013829066606657002,0.2450933112554361,0.06769447174343012,False,False,50217.917518377304
conditional_independence,100,3,10,2,-0.05712439530847575,0.0017945671993709622,-0.058918962507846714,-0.19518613625905357,0.0655600885165931,0.06971363279384116,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.05680959305567664,0.0017945671993709622,-0.0586041602550476,-0.18029917598681475,0.0958615136289331,0.07544303783056056,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.09034720584746056,0.0017945671993709622,0.0885526386480896,-0.02464470289038579,0.23882189130720988,0.07608244632961432,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.007309502909236593,0.0017945671993709622,-0.009104070108607556,-0.14460919731375896,0.14214546329015745,0.0720753685450609,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.0012666106418330076,0.0017945671993709622,-0.0005279565575379546,-0.17607799787140233,0.13226027518174618,0.08234448913617745,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.04584388033625229,0.0017945671993709622,-0.047638447535623255,-0.1707543971177332,0.08465672800117996,0.06511577381593082,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.010746457000696688,0.0017945671993709622,0.008951889801325726,-0.14307149173266642,0.10163974204946469,0.06199892805157502,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.05988276931701977,0.0017945671993709622,0.058088202117648806,-0.03359970035921769,0.17684863303926304,0.057699400430599436,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.018301077050085775,0.0017945671993709622,-0.020095644249456736,-0.12371000880352997,0.0878081708764101,0.05387355933736344,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.08320320297979929,0.0017945671993709622,0.08140863578042833,-0.035090826933397185,0.21003817853020612,0.0665368224777583,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.006020273549634675,0.0017945671993709622,-0.007814840749005637,-0.12901898973177767,0.10200029818464541,0.06293396310373817,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.03968202339603004,0.0017945671993709622,0.03788745619665908,-0.09757408495779167,0.16341581620597134,0.06861043763593021,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.08785593377189103,0.0017945671993709622,0.08606136657252007,-0.013084427133747497,0.22957073415626764,0.06433554228375105,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.0028510602155528307,0.0017945671993709622,-0.004645627414923793,-0.15531477524028225,0.13413611750272342,0.07790104002475783,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.04664648143043426,0.0017945671993709622,-0.04844104862980522,-0.16552564486844157,0.0701612552801312,0.06466750669058843,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.014652329142721169,0.0017945671993709622,-0.01644689634209213,-0.14638146854209566,0.1213043900286348,0.06801858360373711,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.042089614638666346,0.0017945671993709622,0.040295047439295385,-0.08036182152977231,0.16842333758402633,0.06142200794543235,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.0637301399288138,0.0017945671993709622,-0.06552470712818476,-0.22159322338287268,0.09148483023677217,0.07386113054092973,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.04044451709189814,0.0017945671993709622,0.03864994989252718,-0.08913919307583591,0.12518148466994003,0.061698504002225873,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.10636044251301005,0.0017945671993709622,0.10456587531363909,0.002667220153766408,0.2282075673834556,0.05784031698035692,False,False,50217.917518377304
conditional_independence,100,3,10,2,-0.006530699013885588,0.0017945671993709622,-0.008325266213256551,-0.17046142935030176,0.11565044125345461,0.0753049465219178,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.02488586185550285,0.0017945671993709622,-0.026680429054873812,-0.16379253423060583,0.10239130930996429,0.07278573322302702,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.03823718401957168,0.0017945671993709622,0.03644261682020072,-0.09620790704110146,0.14251479539528591,0.06916322403438224,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.041265650216848984,0.0017945671993709622,0.03947108301747802,-0.05857458138870903,0.16573803419179317,0.0601910998633439,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.02377522316165119,0.0017945671993709622,-0.02556979036102215,-0.1551537755967007,0.07451478487408905,0.06374658681960493,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.020624495047879422,0.0017945671993709622,0.01882992784850846,-0.11302666169445019,0.1610753660908634,0.07554604948081764,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.06633864691253079,0.0017945671993709622,0.06454407971315983,-0.0337530182081701,0.18459253092256883,0.05803532488794062,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.12598359125964476,0.0017945671993709622,0.1241890240602738,0.002817556656935912,0.2507458478191288,0.06516091263028226,False,False,50217.917518377304
conditional_independence,100,3,10,2,0.024862449777262336,0.0017945671993709622,0.023067882577891375,-0.08648297212312307,0.12380314230133095,0.06452897137207603,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.07072242914207567,0.0017945671993709622,-0.07251699634144664,-0.19906480298919466,0.05038803969536048,0.06543405697836079,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.022156072748801995,0.0017945671993709622,0.020361505549431034,-0.12720077345256747,0.1373116168522999,0.0697351782959626,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.0673400788945446,0.0017945671993709622,0.06554551169517364,-0.04080348179000266,0.19850087350039589,0.062232826938856275,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.0924529709362016,0.0017945671993709622,0.09065840373683064,-0.02099731169296517,0.22341909566871962,0.0723136325219947,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.03353708616381631,0.0017945671993709622,0.03174251896444535,-0.09959314600071763,0.16764613634570924,0.07134865894621224,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.007142267094357885,0.0017945671993709622,-0.008936834293728848,-0.14967715910419796,0.12876155678963433,0.07737994310481601,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.07283584220553761,0.0017945671993709622,0.07104127500616665,-0.042611189999518316,0.1965006138726956,0.060418234692052875,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.02687084704557814,0.0017945671993709622,0.025076279846207177,-0.1095147683995563,0.1274770530718022,0.06274571416143075,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.011837068862733124,0.0017945671993709622,-0.013631636062104087,-0.13883171767352154,0.13695942295156724,0.071180635515242,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.008780289494385354,0.0017945671993709622,-0.010574856693756317,-0.1218252542660044,0.13723502007991578,0.06361649386635518,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.0711604678791781,0.0017945671993709622,0.06936590067980714,-0.0547040218455227,0.20155732036634572,0.07315515164969894,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.1401216015874896,0.0017945671993709622,0.13832703438811864,0.011189577453049066,0.2665537068715883,0.07273581239601604,False,False,50217.917518377304
conditional_independence,100,3,10,2,0.03451864370258241,0.0017945671993709622,0.03272407650321145,-0.07693009584684042,0.1329702707241856,0.05677129990587754,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.043339719773477586,0.0017945671993709622,-0.04513428697284855,-0.1606841856351359,0.08500759108388768,0.06263463535010319,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.036552544021120445,0.0017945671993709622,-0.038347111220491406,-0.15794274644692766,0.08111187481960341,0.059638700337873926,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.004528969697581103,0.0017945671993709622,-0.006323536896952065,-0.1371555389136151,0.13035310819140494,0.06997378589989721,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.10423288375361058,0.0017945671993709622,0.10243831655423961,-0.09100646885119462,0.23452469869042367,0.09010164278548279,True,False,50217.917518377304
conditional_independence,100,3,10,2,-0.005380054679735349,0.0017945671993709622,-0.007174621879106311,-0.11193013684629065,0.12151822078489645,0.055781184973315204,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.007567949698999231,0.0017945671993709622,0.005773382499628269,-0.14358719614756,0.13979015219386082,0.06817945056324448,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.017616834725866386,0.0017945671993709622,0.015822267526495425,-0.0960825409769094,0.15254751587494492,0.06313131648407785,True,False,50217.917518377304
conditional_independence,100,3,10,2,0.11628488612231827,0.0017945671993709622,0.11449031892294731,-0.03141847375764814,0.27634182768066834,0.07903543325678873,True,False,50217.917518377304
